date,tmax_f,tmin_f,tavg_f,rain_in
2026-02-28,82.71,48.72,66.18,0.0
2026-03-01,63.05,41.45,50.96,0.48
2026-03-02,51.78,39.36,44.13,0.0
2026-03-03,79.41,42.65,61.84,0.0
2026-03-04,54.72,47.41,50.57,0.28
2026-03-05,71.35,50.09,60.4,0.0
2026-03-06,73.09,64.15,68.62,0.47
2026-03-07,67.78,34.26,45.53,0.28
2026-03-08,73.53,29.67,52.74,0.0
2026-03-09,85.93,59.56,71.74,0.0
2026-03-10,81.91,65.68,73.44,0.05
2026-03-11,66.92,31.02,53.69,0.0
2026-03-12,65.07,26.14,47.71,0.0
2026-03-13,71.82,37.65,55.66,0.0
2026-03-14,77.59,38.39,60.82,0.0
2026-03-15,71.28,31.46,53.21,0.0
2026-03-16,39.08,20.1,28.69,0.0
2026-03-17,67.32,27.4,47.77,0.0
2026-03-18,78.69,49.3,61.7,0.0
2026-03-19,88.59,56.01,69.73,0.0
2026-03-20,94.5,48.07,73.67,0.0
2026-03-21,96.24,47.86,75.15,0.0
2026-03-22,88.56,54.46,71.61,0.0
2026-03-23,65.28,42.99,54.59,0.0
2026-03-24,73.94,53.82,62.75,0.0
2026-03-25,89.55,55.49,72.75,0.0
2026-03-26,90.46,65.39,77.84,0.0
2026-03-27,69.15,48.25,56.1,0.01
2026-03-28,65.64,37.24,53.57,0.0
2026-03-29,81.3,48.56,66.25,0.0
2026-03-30,83.97,64.63,73.98,0.0
2026-03-31,84.76,68.56,75.78,0.0
2026-04-01,77.67,64.02,72.33,0.6
2026-04-02,84.52,64.17,73.26,0.37
2026-04-03,79.84,54.81,71.05,1.13
2026-04-04,63.21,40.83,53.61,0.2
2026-04-05,69.73,36.49,51.86,0.0
2026-04-06,72.36,36.55,54.56,0.0
2026-04-07,72.73,37.75,56.65,0.0
2026-04-08,76.62,43.4,61.93,0.0
2026-04-09,,,,
2026-04-10,74.35,57.45,64.22,0.86
2026-04-11,77.81,54.84,67.92,0.0
2026-04-12,81.01,64.42,71.05,0.3
2026-04-13,85.15,69.91,76.24,0.0
2026-04-14,82.06,62.15,74.03,0.33
2026-04-15,80.13,62.67,71.98,0.07
2026-04-16,83.3,60.82,72.27,0.0
2026-04-17,78.89,49.77,71.19,0.73
2026-04-18,62.82,41.2,51.45,0.15
2026-04-19,72.39,38.79,58.27,0.0
2026-04-20,72.93,47.97,61.19,0.0
2026-04-21,67.71,52.43,59.82,0.0
2026-04-22,68.86,56.5,62.7,0.0
2026-04-23,79.5,63.0,71.68,0.0
2026-04-24,73.47,54.86,63.7,0.75
2026-04-25,71.8,53.29,64.62,0.01
2026-04-26,82.67,60.12,71.57,0.0
2026-04-27,82.71,60.69,74.69,0.0
2026-04-28,62.96,50.58,57.91,0.88
2026-04-29,65.32,45.16,54.53,0.0
2026-04-30,67.15,42.23,53.81,0.0
2026-05-01,68.14,42.59,54.76,0.0
2026-05-02,70.84,45.24,57.77,0.01
2026-05-03,84.22,51.76,68.2,0.0
2026-05-04,80.53,61.03,71.31,0.0
2026-05-05,,,,
2026-05-06,64.62,40.73,53.4,0.0
2026-05-07,72.93,37.19,57.18,0.0
2026-05-08,82.17,54.03,65.13,0.23
2026-05-09,82.94,48.4,66.7,0.01
2026-05-10,64.6,47.59,58.17,0.14
2026-05-11,77.5,40.13,59.27,0.0
2026-05-12,81.19,46.05,67.55,0.0
2026-05-13,82.27,54.54,68.64,0.0
2026-05-14,85.3,55.13,72.45,0.0
2026-05-15,83.08,71.74,75.27,0.01
2026-05-16,86.11,71.44,78.86,0.0
2026-05-17,87.67,71.73,79.4,0.0
2026-05-18,89.4,76.87,81.71,0.0
2026-05-19,79.61,54.64,59.67,0.52
2026-05-20,60.24,54.61,57.35,0.0
2026-05-21,64.87,55.0,60.56,1.2
2026-05-22,79.48,60.78,68.92,0.26
2026-05-23,77.11,58.46,67.5,0.37
2026-05-24,81.27,54.95,67.72,0.0
2026-05-25,84.69,55.4,71.15,0.0
2026-05-26,84.16,59.47,72.13,0.0
2026-05-27,80.55,60.94,70.42,0.81
2026-05-28,81.75,68.05,73.06,0.11
2026-05-29,85.91,69.3,76.57,0.0
2026-05-30,89.1,73.36,80.7,0.0
2026-05-31,92.1,75.54,82.53,0.0
2026-06-01,93.13,69.93,82.27,0.0
2026-06-02,81.36,66.18,74.1,0.45
2026-06-03,82.8,67.86,73.91,0.13
2026-06-04,85.15,67.57,76.64,0.0
2026-06-05,86.07,71.71,77.3,0.0
2026-06-06,79.77,67.78,72.48,1.99
2026-06-07,82.4,70.07,74.83,0.19
2026-06-08,89.53,77.43,82.42,0.0
2026-06-09,88.57,74.48,81.24,0.0
2026-06-10,88.74,76.57,82.56,0.0
2026-06-11,91.09,75.18,81.59,0.49
2026-06-12,84.87,69.26,76.9,0.0
2026-06-13,90.97,67.08,79.79,1.01
2026-06-14,78.22,64.89,69.77,0.09
2026-06-15,81.97,62.38,71.53,0.0
2026-06-16,87.03,59.9,75.99,0.0
2026-06-17,90.39,73.18,81.95,0.0
2026-06-18,80.11,63.81,71.26,0.0
2026-06-19,82.56,66.11,72.43,0.0
2026-06-20,87.57,64.74,76.72,0.0
2026-06-21,89.19,69.6,79.72,1.18
2026-06-22,79.45,64.67,72.31,
2026-06-23,74.19,63.68,69.25,
2026-06-24,83.35,66.29,73.74,
2026-06-25,86.59,73.58,78.45,
2026-06-26,89.82,74.26,81.3,
2026-06-27,90.97,69.85,81.13,
2026-06-28,89.91,78.39,83.61,
2026-06-29,91.27,77.13,84.24,
2026-06-30,91.35,74.68,83.04,
2026-07-01,90.9,74.41,82.03,
2026-07-02,92.26,73.89,82.69,
2026-07-03,92.57,74.17,82.52,
2026-07-04,95.94,66.47,81.11,
2026-07-05,88.93,65.95,76.66,
2026-07-06,91.6,67.48,79.62,0.0
2026-07-07,,,,
2026-07-08,,,,
2026-07-09,94.32,78.13,85.33,0.0
2026-07-10,94.82,70.52,84.45,0.0
2026-07-11,95.31,69.31,83.33,2.88
2026-07-12,86.5,68.32,76.92,0.24
2026-07-13,88.7,68.43,78.92,0.0
2026-07-14,89.69,68.65,78.86,0.0
2026-07-15,89.2,69.62,77.81,0.0
2026-07-16,87.4,70.21,75.76,0.36
2026-07-17,86.88,71.15,78.81,0.0
2026-07-18,90.61,75.16,81.23,0.0
2026-07-19,93.06,74.91,83.38,0.0
2026-07-20,95.41,73.49,85.3,0.0
2026-07-21,99.23,76.32,87.87,0.0
2026-07-22,87.96,68.2,79.42,0.0
2026-07-23,88.61,65.84,77.26,0.0
2026-07-24,83.91,70.3,78.1,0.06
2026-07-25,97.12,76.01,86.08,0.0
2026-07-26,98.73,77.86,87.38,0.0
2026-07-27,98.26,74.91,86.69,0.0
2026-07-28,96.03,71.49,84.27,0.0
2026-07-29,,,,
2026-07-30,98.71,76.24,86.03,0.0
2026-07-31,102.29,73.83,86.09,0.11
2026-08-01,88.97,64.72,76.66,0.0
2026-08-02,90.18,60.8,75.16,0.0
2026-08-03,94.33,60.66,78.22,0.0
2026-08-04,100.2,66.63,83.64,0.0
2026-08-05,100.8,76.3,86.84,0.0
2026-08-06,98.55,75.63,86.56,0.0
2026-08-07,93.7,67.98,80.07,0.0
2026-08-08,101.57,65.53,84.03,0.0
2026-08-09,100.33,72.05,85.83,0.0
2026-08-10,100.69,77.36,88.08,0.0
2026-08-11,101.28,76.89,88.87,0.0
2026-08-12,102.54,78.76,89.99,0.0
2026-08-13,104.04,79.75,91.45,0.0
2026-08-14,103.33,80.8,90.28,0.0
2026-08-15,101.95,75.72,89.51,0.0
2026-08-16,103.73,77.94,89.62,
2026-08-17,87.55,68.81,78.2,
2026-08-18,107.76,65.77,86.51,
2026-08-19,104.88,73.09,89.6,
2026-08-20,101.44,71.94,86.37,
2026-08-21,102.56,72.46,84.46,
2026-08-22,91.45,69.42,79.95,
2026-08-23,95.86,67.12,81.62,
2026-08-24,102.15,72.12,84.99,
2026-08-25,96.64,66.34,81.44,
2026-08-26,,,,
2026-08-27,94.62,65.44,78.87,0.0
2026-08-28,98.67,59.16,78.21,0.0
2026-08-29,102.58,67.91,84.3,0.0
2026-08-30,103.24,75.72,88.09,0.0
2026-08-31,102.85,71.17,86.76,0.0
2026-09-01,102.54,70.12,84.78,0.0
2026-09-02,102.31,75.42,87.49,0.0
2026-09-03,96.46,74.03,85.48,0.0
2026-09-04,100.71,71.58,86.08,0.0
2026-09-05,102.33,69.87,85.92,0.0
2026-09-06,104.22,70.43,87.13,0.0
2026-09-07,103.95,70.93,87.91,0.0
2026-09-08,103.8,77.11,89.13,0.0
